TimestampInt,ApplicationTypeEncoded
1743676860,0
1744620780,0
1743825960,6
1742883300,3
1744443420,0
1743316620,1
1744465320,0
1742997060,6
1742373420,0
1742721840,3
1742211900,3
1743515400,7
1743652260,0
1744187100,7
1743835560,0
1743744480,1
1743240180,2
1743739980,6
1742464380,1
1744603860,1
1742704560,2
1742808420,7
1743239280,0
1744351980,1
1742554260,2
1743425760,6
1744083840,0
1744294380,7
1743170340,7
1742361900,2
1743231840,1
1743776340,1
1742985720,1
1742889060,3
1742469360,1
1743675720,7
1743569280,1
1743225660,1
1743318420,3
1742373000,5
1742193300,7
1743084360,6
1743997200,5
1742551560,2
1742302500,1
1743741300,1
1742820420,2
1743168120,1
1742129280,3
1743918960,0
1742281980,7
1743341460,1
1742460060,1
1743575340,0
1743076320,2
1744018380,5
1743332040,5
1743578160,3
1743317580,7
1744206180,6
1743397500,3
1742549460,7
1742796960,4
1742789520,3
1742273400,0
1744460280,0
1743142860,4
1743487980,0
1744551900,1
1742884440,6
1743836880,3
1742882880,1
1743479580,7
1742630460,1
1742272800,2
1742998620,7
1742365080,1
1743306240,5
1744007340,7
1743331020,7
1744118700,6
1742815860,1
1743233400,0
1742817840,2
1743833160,5
1742272740,5
1743688680,3
1744174500,7
1744011060,4
1744271820,3
1742480280,0
1742302920,5
1743169080,7
1744025940,2
1742984820,6
1744355160,0
1744192860,0
1743502320,2
1742800800,2
1744529400,6
1743856800,5
1742876760,2
1743334740,0
1743661980,6
1744026720,5
1742125380,0
1743077220,5
1743494400,6
1743826620,5
1744000980,6
1742818860,3
1744096020,5
1744118400,1
1744515360,7
1743221160,1
1743338580,3
1744115340,0
1744282200,3
1743848580,7
1743666180,2
1744351620,1
1742821140,5
1743137280,4
1743401220,4
1744449180,0
1743679500,7
1743320820,0
1742976480,7
1742377680,0
1743687060,3
1742217480,6
1742635380,3
1744263780,0
1742392800,5
1743220680,7
1744545420,2
1743911940,2
1744367880,6
1743678840,7
1742789820,6
1743322500,7
1743409320,7
1742474040,0
1742711820,6
1742301540,0
1742795100,1
1742801700,0
1743921540,1
1742645040,5
1744019220,0
1743418380,1
1742903220,2
1742968380,6
1743221460,3
1744520880,4
1744172100,1
1742279220,5
1742634840,0
1742289360,1
1743140040,1
1743412800,1
1742821740,2
1742205840,1
1742560200,3
1742356080,0
1743600660,1
1744195980,1
1744264560,5
1743253080,7
1743481380,0
1744279200,3
1744182480,7
1742280300,1
1742443140,4
1742479260,1
1743913680,6
1742113560,3
1744365240,7
1743392520,7
1744342980,3
1743244620,0
1744636320,1
1743419220,6
1742357820,3
1742979780,5
1744032480,1
1744624500,1
1742533920,3
1742355420,2
1744009860,1
1743680040,5
1742550480,1
1743511680,6
1744346340,2
1743491700,4
1743404940,0
1742099160,3
1742455920,2
1742893140,5
1742286300,2
1742564280,7
1742358660,4
1744026420,7
1744543200,1
1742634120,6
1742558640,6
1744638420,1
1744455060,3
1743406140,1
1744615140,1
1742540040,6
1742096100,0
1744449900,0
1743066660,2
1742105580,2
1743054240,0
1742912100,7
1743656460,5
1743603780,3
1742873940,3
1744343040,0
1744546620,7
1742546160,3
1744028700,0
1742293260,2
1742459400,7
1742370900,5
1743306600,1
1743926940,5
1744083360,6
1742286540,5
1743334440,6
1743569820,1
1743592380,7
1743514680,1
1743235860,6
1742098380,4
1743255780,5
1742209740,5
1742634960,6
1742205840,3
1744191000,6
1743572100,7
1743317280,1
1742123280,3
1744208760,0
1744260180,0
1743757920,6
1743579720,0
1742449920,2
1744359540,1
1742469480,3
1742535420,2
1742204340,6
1743258480,2
1743597060,6
1743498180,1
1742279520,7
1742281740,1
1744100880,6
1743772140,5
1743861840,0
1743395640,1
1744005300,2
1744352880,6
1742118840,3
1742125380,2
1743775680,5
1744093920,0
1743923160,6
1744378980,7
1742985600,6
1744352160,5
1743838500,6
1742992680,0
1743498300,0
1742814300,1
1742546220,0
1744520640,1
1743075180,5
1742636520,6
1743479580,5
1744342860,5
1742277120,6
1743405480,2
1742270100,3
1744462740,7
1743663540,6
1744539480,0
1744342740,1
1744014540,3
1744266840,1
1744433340,0
1744519500,7
1744547220,0
1742220360,2
1744372800,7
1742620800,6
1742532000,3
1743741240,4
1743949380,1
1744177200,2
1743600780,7
1743315660,4
1744623180,3
1744541820,7
1744116180,0
1744111260,5
1743430740,2
1742811000,2
1743915960,0
1743083640,7
1742730120,0
1744606140,6
1742979360,7
1742295840,5
1742809500,6
1743500580,6
1743564600,1
1742975580,2
1743775680,1
1743152340,1
1742284620,7
1744003260,0
1743656100,4
1742709780,0
1744442700,0
1742383440,2
1743430500,5
1744625760,1
1744108620,5
1743142500,1
1742802360,3
1743679980,2
1744018260,6
1742997240,5
1743679080,1
1743313980,1
1743833100,6
1743514800,7
1742556300,7
1744636920,1
1742528940,2
1743405780,0
1743162480,6
1742214420,7
1743232200,6
1742823420,0
1744184160,0
1742704980,7
1743690180,6
1743050580,4
1743762900,1
1742198040,0
1742192880,6
1742564160,2
1743079080,6
1742544480,3
1743848880,6
1744016880,6
1742797980,4
1744290720,7
1743324780,1
1743421260,6
1744518240,7
1744523460,3
1742900280,1
1742820900,3
1742808660,6
1744288260,2
1743479760,2
1744445820,0
1742445480,7
1743937380,2
1742968560,3
1743741600,6
1743065640,3
1744368900,1
1744021380,6
1743576300,0
1743053880,2
1744378020,2
1743232740,3
1743587340,7
1743851160,7
1742297340,1
1744602900,7
1744458240,3
1744349520,2
1743085620,0
1743937020,6
1743510720,7
1742378400,7
1744018080,0
1743831900,7
1742622780,4
1742199780,7
1742294220,0
1744104480,7
1744101900,1
1742283120,2
1743657660,6
1742823780,3
1742966460,4
1744637760,0
1743339540,1
1743588720,2
1742365980,5
1742811780,5
1743857100,3
1743323640,0
1742897880,2
1744524900,2
1743754260,7
1743413940,3
1743939660,6
1743251760,6
1743135540,6
1743243600,5
1743393900,1
1742651640,0
1743333180,7
1743576600,1
1744013100,1
1743422520,6
1743751500,7
1744023900,2
1743745200,0
1744343700,1
1744112460,6
1742203380,0
1742550780,2
1742182320,7
1743392820,4
1743939480,2
1743946680,5
1742992740,7
1743077640,3
1743221760,2
1743671820,7
1743659460,4
1742119800,2
1743491160,6
1744273680,2
1744260960,3
1744456260,1
1742997960,5
1743140400,0
1743479520,3
1742877360,4
1743244200,6
1742384340,1
1742994180,0
1742442720,0
1744346940,7
1742471280,6
1742129100,7
1743669120,6
1742982480,6
1743598860,0
1742963880,4
1742804700,0
1743075780,5
1744543800,5
1743591960,1
1742278800,7
1742452680,4
1744635660,2
1743222000,3
1743747660,7
1744613400,2
1743495960,1
1742220660,1
1742812500,3
1743831240,6
1743943320,3
1743073380,1
1743341820,2
1743824040,1
1742566980,2
1744519560,3
1744098000,0
1742469000,2
1742891340,2
1744015980,3
1743673020,1
1742283240,6
1743414720,3
1742374380,7
1742363700,0
1742711340,2
1743144420,0
1744257240,2
1742820960,7
1742278620,6
1743924960,3
1742386140,3
1743502080,3
1743683820,7
1742637300,7
1743056640,3
1742098500,1
1742471760,3
1743590100,1
1742110920,6
1743487440,1
1742628360,6
1742209560,0
1743070560,1
1742806920,2
1743845640,5
1743910560,0
1743849900,3
1743565440,7
1743739680,3
1744019100,3
1743580680,2
1744603560,2
1743226740,3
1743656880,7
1744549560,1
1742996580,3
1742647680,5
1742387280,5
1742989620,7
1744285380,0
1742192460,1
1743838860,2
1743745020,6
1742989260,0
1742205660,5
1744444740,5
1743144240,2
1744291680,5
1742356380,5
1743171780,6
1743047220,7
1743054180,1
1743152640,7
1743159120,5
1743767100,7
1743054660,4
1742358840,1
1743681660,6
1742122440,2
1742627640,6
1743161040,1
1742193960,6
1742710020,6
1743584100,6
1743576720,6
1742215800,5
1742726940,7
1742642100,2
1743860640,3
1743080760,1
1742381220,5
1744104900,1
1743944640,1
1744355280,7
1742901240,1
1744265100,0
1742817900,6
1743149400,1
1744262580,3
1742907360,3
1743501600,7
1742909220,6
1743667320,5
1743161580,3
1744520520,4
1742977200,0
1742298060,6
1743070680,2
1743226800,4
1743407580,6
1744005060,1
1742123460,7
1744189860,1
1742547780,2
1742099460,2
1742618940,4
1742557500,3
1744206480,1
1744010160,3
1742810700,6
1743827220,1
1743155160,6
1743920160,4
1743324660,6
1742724120,7
1744023240,2
1743839700,3
1742374860,1
1742389380,3
1744178100,3
1743509340,1
1744537800,1
1742385660,0
1743926100,0
1744169520,6
1743407940,2
1743320940,2
1744117200,2
1742289660,2
1743748320,1
1742823420,2
1742199180,1
1743740880,1
1744360620,6
1742734920,1
1743153660,6
1742961600,7
1742890320,1
1744098360,0
1742730540,7
1742641140,0
1744617600,5
1744528920,2
1743066420,1
1744533000,7
1743150180,5
1742214720,0
1742556360,5
1742895000,1
1742822520,6
1742183340,0
1742990040,0
1742283660,2
1743329460,0
1743404100,0
1742626740,3
1742906280,0
1742798700,6
1742529600,1
1743314340,6
1743942900,1
1744023900,7
1743395640,6
1742288580,5
1743924060,1
1743164220,7
1744621440,2
1743250260,5
1744447920,5
1744279560,5
1742217420,7
1744112760,1
1743826320,0
1744292160,7
1743757980,5
1743315180,2
1742825880,2
1743157620,5
1742555640,2
1743515520,5
1743566220,1
1744282560,6
1743150000,7
1743138060,6
1744543200,3
1743583860,0
1743329220,6
1743843900,7
1744368180,2
1744084560,2
1744092480,1
1742394420,3
1742891460,7
1742817540,6
1742307060,0
1743418620,2
1743248100,1
1743426780,2
1742964000,1
1744290660,2
1742884080,4
1742544720,7
1743402300,1
1744084440,7
1742798040,6
1742217780,0
1742629980,0
1743844920,7
1743504540,1
1743410580,0
1743496980,0
1744451820,1
1744606980,0
1744207860,3
1743400740,7
1742959800,6
1743850440,6
1742557380,5
1742701800,6
1742363760,4
1743136980,6
1744625700,5
1743482880,3
1743341220,7
1743312660,2
1742285880,1
1743503220,3
1742456280,0
1742379420,6
1742883600,3
1742968740,4
1742100060,7
1742210640,0
1742460120,0
1743049080,1
1742796000,4
1742877660,1
1742882940,0
1743076500,6
1742468040,1
1742895000,5
1743997320,2
1742620560,1
1742875980,0
1743834300,1
1742471280,7
1744349520,6
1743753960,2
1742717940,5
1742811780,6
1743836340,1
1744203960,2
1744454820,0
1742464020,2
1744103220,7
1743329280,3
1742625060,7
1744350480,0
1742984760,2
1742616360,5
1742307420,7
1744630560,3
1743159540,2
1743079800,3
1742886480,6
1743565380,3
1744612260,4
1742535480,6
1743409740,0
1742886540,3
1742191080,5
1742211480,7
1744449900,2
1744185180,3
1742985900,0
1742650860,2
1742382780,7
1742532900,6
1744018200,7
1744446960,1
1743856800,6
1742906700,1
1742366880,3
1744267800,3
1742368560,5
1742731860,2
1742276220,6
1744376100,7
1742097960,6
1742357760,4
1744520580,2
1744519500,4
1743311040,7
1744358160,3
1744607940,3
1743671820,6
1743507120,5
1743741480,2
1744009200,0
1742729460,0
1742794740,1
1742189280,0
1743772320,1
1743225600,4
1742097720,7
1742214600,3
1744095060,6
1742535540,1
1742623500,3
1742197680,6
1744447680,1
1743746640,3
1743859140,2
1744610520,0
1743067320,0
1744543080,5
1743917280,0
1743577620,3
1744448880,5
1744206900,1
1742616360,2
1744357320,1
1744099680,3
1744458480,3
1743143940,4
1743146040,2
1744115880,5
1742383080,3
1744122180,6
1742098680,6
1742548140,5
1744542540,7
1744604760,6
1743684120,5
1742985180,1
1742276220,1
1742117760,3
1742644920,7
1744282380,7
1743310740,3
1743074160,7
1743253800,5
1743857880,7
1742375040,0
1744090560,6
1743227820,7
1743056580,4
1743062700,0
1744021200,0
1743170100,0
1742648400,5
1744624260,5
1742277780,6
1742355420,7
1743602520,0
1742556240,2
1742623800,0
1743761340,6
1743759240,3
1744088160,6
1744350180,1
1742874660,1
1743330780,0
1744362900,5
1742221560,3
1742720220,5
1744179300,6
1744273260,1
1742110740,2
1744515420,1
1744094160,4
1742797620,0
1743688020,5
1743944100,7
1742561520,2
1742565240,0
1742635620,5
1743307020,7
1742541600,0
1742882640,5
1743402660,4
1744616520,6
1743062220,3
1743493320,7
1744457820,6
1742304780,0
1742564340,6
1744089900,4
1743049620,3
1743684300,1
1744366740,5
1742110320,5
1742466480,2
1742358120,5
1742824620,7
1743163560,1
1744020720,5
1742448360,0
1742977620,7
1742716800,2
1742110260,7
1743252120,5
1744292400,5
1743758280,2
1744607220,4
1743164340,6
1742797380,1
1742533140,0
1742455320,1
1743313680,0
1744640400,6
1743425400,0
1742301600,7
1743667320,6
1743659280,7
1744265640,2
1744618620,0
1744548300,5
1743574080,5
1742638680,2
1744268820,1
1742907360,0
1742793360,1
1743744240,4
1743594420,2
1744536720,1
1742376240,7
1743916200,4
1743503700,5
1742468460,2
1743917400,7
1742269500,7
1744000500,4
1743846660,5
1742442960,7
1742718540,6
1742281980,2
1743678180,6
1743321840,1
1742996100,7
1743399420,0
1743767580,0
1743941460,6
1744553220,1
1744175220,1
1743515040,1
1744350660,2
1743585660,0
1742717880,7
1743833580,4
1743307680,6
1742879460,5
1742559240,7
1742557680,6
1742382720,2
1743758100,1
1744277160,5
1742736360,1
1742463180,6
1742213760,3
1743495000,2
1742704200,7
1742798940,0
1744022160,1
1742293800,5
1743568440,0
1742185260,3
1742619780,4
1742805180,3
1744539180,6
1744015560,1
1742877600,2
1742822760,1
1742889240,6
1743589740,7
1743416760,7
1742116320,2
1744000080,1
1744550220,0
1743849660,6
1742218980,0
1742702100,7
1742202960,1
1744374780,1
1743339720,2
1743916080,7
1742989740,6
1744455240,2
1742902680,0
1744455480,5
1744522860,6
1743760320,1
1743761280,0
1743671460,1
1742213820,1
1743148680,6
1743844620,3
1744267920,1
1743309720,1
1743844080,6
1744185240,3
1742633520,6
1742811840,1
1743842940,6
1743826620,1
1743149100,0
1743306000,7
1744288980,0
1743245340,0
1742132580,5
1742386980,7
1744271760,6
1743326760,3
1744519800,5
1744256400,3
1742111880,7
1742980620,2
1744526820,0
1744186200,5
1742806860,0
1742307600,5
1742651820,7
1743929400,2
1744272240,5
1744614120,6
1744443600,1
1742461200,3
1742218980,2
1743652020,2
1743752100,7
1742637540,1
1744353120,1
1742291340,1
1744371420,5
1742626740,0
1742134920,2
1744626840,7
1743494280,0
1744442760,2
1742476980,2
1743668940,7
1742356620,1
1742722440,1
1743671520,0
1743151620,3
1742701500,7
1742815680,6
1742377860,7
1744267860,6
1742363040,0
1743222960,2
1744346820,0
1742272440,7
1744186440,2
1742209680,6
1742982300,0
1743245040,2
1742187540,7
1743240840,2
1742187960,1
1742477820,6
1743775620,6
1742559840,6
1744614120,5
1742565060,6
1743336240,0
1742220960,0
1743682320,7
1742449080,1
1742621700,4
1744185060,6
1743256140,2
1742358240,1
1742617620,2
1742616660,0
1744610400,2
1744626720,2
1743052680,6
1743578220,1
1743223500,0
1742882400,1
1742113620,0
1742537880,0
1742274960,1
1743944040,0
1743604140,0
1742461680,6
1742279040,3
1743080640,5
1743826680,2
1743480840,5
1742371860,6
1743662760,4
1743251520,0
1742897520,5
1744434420,0
1742538360,6
1743916440,1
1743852180,7
1743773820,0
1743760560,7
1744609860,1
1743938820,2
1743147540,6
1743393960,0
1742111700,0
1743512640,3
1744525080,3
1743413820,5
1744549680,0
1743670620,1
1743222600,1
1744434540,4
1744626900,6
1743139080,6
1744101720,2
1744102920,1
1742303820,0
1743831780,0
1743393420,3
1742095860,1
1744266000,1
1743408420,2
1743825540,5
1744431120,0
1742557620,2
1743232560,0
1742980980,6
1743305580,3
1743333060,0
1742210760,7
1743417960,0
1742637360,5
1742465580,1
1744174680,5
1742475840,2
1743661860,3
1742549100,6
1743763980,6
1744377780,3
1743165120,0
1744277820,1
1743327360,2
1744621020,5
1744278180,0
1743771540,7
1744105800,0
1743516120,0
1744207140,5
1743480120,1
1744632120,0
1742567160,1
1742271960,6
1743169980,5
1744027260,1
1743063960,1
1743743640,5
1742356260,1
1743329100,2
1742635440,7
1743759120,7
1744259880,2
1742385600,1
1743243660,3
1743171000,0
1742198160,2
1744105800,2
1743421740,0
1743252540,6
1742117940,6
1742380020,3
1743749640,0
1742476380,7
1742908260,1
1743487200,0
1744184520,1
1743828840,5
1743852060,3
1743419940,3
1743487380,4
1744640700,2
1743496080,0
1744109580,2
1742810880,3
1744530420,7
1742546160,1
1743582480,0
1742997900,6
1743056940,0
1742539080,6
1743481620,1
1743662340,2
1742987460,3
1743408000,7
1743489960,2
1743147960,2
1742195520,4
1742550120,5
1742214360,2
1742470380,2
1743060060,2
1744270020,1
1743935160,3
1744433040,5
1744208280,5
1743862800,2
1742644200,5
1742534700,0
1742873520,0
1742298840,3
1742291520,7
1744429440,3
1744293240,6
1744108020,6
1744381260,5
1743942960,0
1743222600,5
1742650380,3
1744105380,5
1744544520,5
1744115520,7
1742556060,3
1742471220,2
1743688560,6
1743078480,2
1742291880,5
1744367760,2
1744120500,0
1742706360,7
1743317820,4
1742897400,2
1743153180,3
1744173960,0
1742472360,5
1742449200,0
1743689580,1
1742559000,2
1743564600,6
1744359840,0
1742799600,2
1743687000,6
1744640160,0
1742185800,6
1742876940,1
1742811180,6
1744288500,6
1742623620,6
1744363380,3
1742880480,6
1743422820,0
1743495180,6
1743048420,3
1743756180,6
1743328620,5
1744463760,5
1742646960,1
1742358660,7
1742279640,1
1742711280,6
1743333840,1
1742274840,4
1744117140,0
1744286460,0
1744613520,7
1742717220,1
1744349940,1
1743150660,1
1744466400,3
1742357040,2
1742188740,1
1743236460,7
1744546080,6
1742629740,1
1742643000,1
1744173540,5
1744261860,1
1744348920,1
1743765360,1
1743922020,5
1742628780,1
1742362560,7
1742464800,0
1742737080,0
1742651100,7
1742648280,2
1742196540,1
1743582120,2
1743833460,7
1744120560,3
1742296740,3
1743428520,0
1742792220,1
1744620000,5
1742983620,0
1742468460,7
1742641140,7
1744257000,7
1742292420,7
1743741180,7
1743839160,5
1742110440,3
1744527120,5
1743582660,1
1743672120,1
1742639460,5
1742220000,3
1744120260,5
1744616280,2
1744433520,7
1742890080,6
1742615520,2
1742124720,6
1743053580,5
1743496080,2
1742134200,3
1742124840,5
1742736900,1
1743856560,2
1742276580,3
1744270200,7
1743678780,2
1742477640,0
1743939180,1
1744433580,4
1743056700,5
1743511680,3
1744091580,1
1743487080,1
1744457820,5
1742463480,1
1742811900,3
1744380300,2
1743051720,7
1743651780,7
1743408480,6
1743250320,1
1744029240,0
1744432260,3
1742704380,1
1744013280,2
1743149400,3
1743255240,3
1742189580,3
1742293260,6
1742456460,6
1742113020,6
1742111880,5
1744111860,1
1742646720,7
1744640100,1
1742466000,5
1742813220,2
1742902260,5
1744377660,1
1742120820,1
1743061200,0
1743937920,3
1742356740,0
1742193300,0
1744270320,5
1742718480,7
1743155880,6
1744170600,0
1744523220,0
1743079140,1
1743937500,6
1743319140,2
1743834900,5
1744117560,3
1744101840,5
1743862980,3
1743169320,1
1744086240,3
1742282400,0
1744191600,7
1744521480,2
1743162060,7
1744015800,2
1742986860,1
1742366220,0
1744109340,1
1743230580,2
1743240180,7
1743598920,7
1743932160,2
1743238920,5
1743409560,3
1742968560,0
1742826540,2
1742551680,6
1743247320,5
1742373120,3
1742562840,6
1744462080,6
1743061380,2
1743653280,2
1743651540,4
1742705580,0
1742634600,2
1742723760,0
1743396900,0
1742986140,5
1743594480,5
1743504300,7
1742634780,1
1744010340,2
1742647380,7
1742987880,6
1742104020,2
1743402900,6
1743763260,3
1742218920,5
1742548080,7
1743513120,2
1743318540,1
1742293560,0
1744611060,5
1742188860,7
1743749100,3
1742182800,2
1744292460,3
1743588660,0
1743502260,0
1743155760,0
1742826060,5
1743233280,1
1744457760,0
1744278780,0
1743225240,1
1742286780,2
1743923940,7
1744458600,1
1744628700,0
1744373760,0
1743758040,3
1744028400,6
1743826800,1
1742217660,1
1743314040,5
1743918660,6
1744283340,3
1744447260,7
1742536620,6
1743401640,1
1742204820,1
1744360560,2
1742456040,1
1742980560,3
1744015020,0
1744088160,1
1743603960,1
1743394380,3
1742995860,1
1744001280,1
1743239340,2
1743583200,5
1743058200,1
1742815980,7
1742978700,7
1742713380,5
1744458060,1
1742621280,0
1743911580,3
1744441440,7
1743571500,7
1743157860,2
1743660540,7
1744533600,3
1743940320,2
1743745980,1
1743845520,0
1743050640,1
1743832440,1
1743427920,1
1742441940,4
1744353780,3
1743428700,6
1743997860,2
1743653640,6
1744174260,1
1743136440,4
1744010400,1
1742890920,3
1744375980,3
1744616580,5
1744085820,5
1744516980,6
1744450440,0
1743493980,6
1744452180,0
1743852180,2
1743755340,1
1743330780,1
1744029120,1
1744431780,5
1742642160,6
1744612740,6
1743768900,7
1742362140,6
1742372280,3
1743232920,1
1744521660,6
1744516740,1
1744099800,0
1742645160,1
1743398880,3
1743683280,6
1742356020,1
1744353600,2
1744199100,2
1743171240,2
1742703360,6
1742899800,1
1742185920,3
1743058920,3
1742379780,1
1742205300,0
1743743700,6
1743943860,5
1743313080,0
1742132220,2
1744445580,5
1744462200,1
1742464800,3
1742875740,1
1743415140,6
1743678180,7
1742790960,2
1742215680,7
1744200180,0
1743922080,2
1743056760,2
1743166380,5
1744435200,4
1743064200,0
1742128260,6
1744540140,0
1742123340,2
1743132960,5
1742112960,7
1744365240,2
1742712960,6
1743311280,4
1743842820,7
1742615520,1
1742538360,5
1744633440,5
1744187580,3
1744289280,2
1742908380,3
1743687000,7
1742989080,5
1742970180,1
1742479020,2
1742562840,7
1742456880,7
1743514740,2
1742191140,2
1744552620,7
1744024740,5
1743746580,4
1743917700,2
1743397860,4
1744019040,1
1742190060,6
1742902080,6
1742466360,3
1742787660,0
1743774960,1
1744182780,1
1743932880,6
1742131200,3
1742194740,4
1742529480,5
1743322200,3
1742892900,0
1742296620,1
1744012320,2
1742534220,5
1742557320,6
1744379820,6
1742363460,2
1742200320,1
1743748320,6
1744120020,7
1742465880,2
1743739020,7
1742728680,5
1743171900,3
1744191240,3
1743764700,7
1742627760,5
1743400620,6
1744374960,3
1742111340,6
1743913440,4
1743827520,6
1744380120,1
1743251340,1
1742380200,2
1742566560,6
1742648340,6
1742907900,7
1743240720,1
1744550580,5
1742723700,1
1743912840,6
1744539780,3
1742308080,0
1742203740,5
1744190460,1
1742468400,3
1744017060,1
1744271280,6
1742270160,1
1744548000,7
1743392640,2
1742976900,5
1742652960,7
1743565680,2
1743910620,5
1742211300,0
1743593280,0
1742799120,4
1742379540,3
1743743100,1
1744637880,2
1742449920,5
1742791140,6
1743770880,0
1744112760,3
1742360940,5
1742637300,6
1744435740,6
1743847140,0
1744368720,6
1742896080,2
1744344720,2
1742634840,2
1744117620,0
1743315840,6
1743235560,0
1742553840,5
1742637900,0
1743488820,5
1744258140,1
1744207080,2
1742911500,5
1742103660,1
1744271160,0
1743929820,6
1743077160,6
1742547180,5
1742365800,3
1743666060,1
1744002720,2
1743917580,1
1743651240,0
1742893140,6
1742981100,5
1743920940,2
1743243540,6
1744276320,1
1743739680,1
1742905200,6
1742183280,1
1744611960,3
1743219840,0
1743046260,1
1744442340,3
1744091160,5
1743050160,0
1744545720,3
1744356300,6
1743943740,6
1743918840,3
1743827400,2
1742638320,5
1742625360,6
1744083240,1
1742461560,7
1742566140,7
1742734020,3
1743078780,3
1743829860,4
1743257400,2
1743425340,3
1742455860,0
1743334860,7
1742117100,6
1742625060,0
1742098140,0
1742186940,1
1742292360,2
1743669900,3
1743491580,0
1742220600,3
1742279700,2
1744289760,3
1743999540,0
1742362980,2
1744532700,0
1744429980,1
1743244800,5
1743414180,3
1742131200,0
1742639040,5
1744550220,2
1743934740,6
1744107120,6
1743478200,1
1742996400,5
1742182320,5
1744256640,2
1742290380,3
1742986560,2
1743486180,7
1742540340,3
1744185000,7
1742983200,3
1744027980,1
1744277460,3
1744612140,0
1744436280,4
1742968080,4
1744084320,4
1743250500,3
1742997600,0
1744606500,4
1744117500,1
1743855060,7
1743764580,0
1742964600,2
1742457900,2
1742209500,3
1743929340,0
1743169560,0
1743587280,0
1742190720,3
1742212200,0
1743146040,7
1743920040,7
1744437900,1
1742300940,7
1742101620,1
1742206620,5
1743763500,5
1742465940,6
1742452980,5
1742729820,6
1744294260,2
1744114800,0
1742635440,0
1744519080,1
1743859440,5
1744342860,2
1743504780,7
1743847320,6
1742729160,0
1742731740,0
1744351380,3
1742215020,7
1744207680,0
1743326520,0
1742190420,3
1743918960,7
1743505920,5
1742455500,2
1743656640,6
1742880000,4
1744515900,6
1743853260,6
1742133780,6
1742133660,0
1744182540,6
1742708460,0
1744447200,0
1742802600,0
1743310920,3
1743341880,6
1744023480,1
1742199900,6
1744545600,1
1742566500,0
1742984640,3
1743480540,7
1742817540,1
1743326160,0
1743757440,1
1743400140,3
1742890020,7
1743336300,2
1742614560,0
1743159420,3
1742536740,1
1743494640,3
1744610460,1
1743934560,7
1744620780,3
1744008960,2
1743226440,6
1744632720,1
1744016940,3
1743828960,6
1743763440,2
1742470860,0
1742356800,3
1742620740,2
1742629020,0
1744457760,3
1743147840,1
1743416220,0
1744176660,1
1743838080,3
1742376660,0
1743853260,7
1743425880,5
1742737560,2
1742555700,7
1743159060,6
1744348860,6
1743944280,5
1744096200,2
1742112480,5
1744550100,3
1743758940,2
1744108680,1
1743939780,5
1742463180,5
1742284440,2
1742469600,2
1742975820,7
1744261800,6
1743430260,0
1744096800,7
1742102460,4
1742383800,5
1743479280,2
1742529300,7
1742907240,5
1742103420,1
1744000680,2
1743146040,6
1743744600,3
1742384880,3
1742116740,5
1743510540,0
1743495840,7
1743662940,5
1744437600,4
1742120160,6
1742452200,2
1743053280,0
1743580680,7
1742466600,5
1743069720,6
1742191320,6
1742975100,3
1744204440,6
1742723700,3
1742539200,6
1742469060,7
1743052020,5
1742622180,5
1742113740,7
1742710320,2
1744286460,1
1744181640,1
1742549100,5
1742292120,1
1744183500,0
1743846540,6
1742989800,3
1743153120,5
1743946740,0
1743850860,3
1743737640,7
1744009740,6
1744005180,5
1744100460,1
1743589320,5
1742799480,6
1744539180,7
1742727900,7
1742891880,2
1743333720,3
1743142980,6
1743600420,6
1744615920,1
1743740460,1
1742479260,3
1742196720,1
1744267740,7
1744449300,6
1742721060,1
1743948240,2
1743058860,1
1743407160,1
1744630620,2
1742537220,6
1744443480,7
1744610220,4
1744196640,5
1743253800,3
1742560080,1
1742898960,7
1742299980,2
1742272080,1
1744180680,2
1744449360,5
1743168060,5
1743772380,0
1744360020,2
1743515880,1
1742458740,5
1744636800,5
1742797320,5
1742795100,3
1743083340,1
1742111040,0
1744265220,3
1742378100,3
1742271600,1
1743400080,4
1744031700,7
1742643600,2
1742992260,6
1743245400,2
1742707920,2
1744626300,7
1742297640,2
1742541360,1
1744262760,4
1743930300,2
1744351080,7
1744111260,6
1743167760,3
1742219760,6
1742620200,3
1743851520,0
1743486720,5
1744188780,1
1744085220,1
1742295600,6
1744378620,1
1743927240,3
1743913620,5
1744121700,1
1744089180,2
1743581100,1
1744270740,2
1743235080,2
1744272120,7
1744268100,2
1743430920,5
1742393520,5
1744257420,7
1743140640,1
1743224940,4
1742980200,1
1743673320,6
1742885580,0
1743759600,5
1742477280,5
1744623960,7
1743339960,1
1743500940,7
1742530380,6
1743313500,1
1742476200,0
1743997920,1
1742479140,5
1742361540,3
1744456680,7
1744282860,6
1742876880,6
1742893320,1
1742535180,7
1742188920,4
1742619840,5
1744260780,6
1742721300,7
1742565900,0
1744617360,2
1742134140,1
1742196360,3
1742986200,1
1743833760,6
1743948960,6
1743571980,2
1743237600,2
1744522440,1
1743169080,6
1742448780,5
1743306060,4
1742567040,7
1744290240,1
1744379040,3
1744368420,3
1743769560,7
1744181520,2
1742973000,7
1743169020,2
1744195740,5
1742734860,3
1744440540,6
1742216400,6
1743144120,6
1743502620,0
1744616340,7
1744121220,6
1742107380,5
1744120500,7
1744098120,2
1744274520,6
1742895420,1
1743582600,7
1742984820,7
1744605420,6
1742889720,0
1743071040,3
